aid,similarity_baseline
128495,"[128721, 128527, 129281, 127981, 128574, 128134, 128018, 128513, 127946, 128926, 128330, 128217, 128960, 129362, 128604, 128045, 128627, 129302, 129277, 128505, 128263, 128133, 128750, 128747, 128722, 129262, 128631, 128676, 128380, 128980, 128450, 128324, 129082, 128421, 128414, 128277, 128587, 129100, 128220, 128333, 128195, 128198, 128647, 129143, 129305, 127884, 128422, 128507, 128464, 129190, 128407, 128827, 127876, 129276, 129316, 128503, 128288, 128457, 128201, 128362, 128092, 129001, 129401, 127851, 129102, 129306, 129068, 128689, 128335, 128076, 128397, 128814, 128934, 128433, 127987, 129297, 128099, 128993, 128109, 129107, 127873, 129161, 128247, 127980, 127921, 129279, 128091, 128620, 128798, 128833, 129404, 129047, 129155, 128669, 128526, 127994, 128762, 128817, 128841, 129037]"
128496,"[128329, 128462, 128676, 128627, 129305, 128198, 128524, 128647, 128297, 128864, 129102, 128223, 128505, 129277, 128201, 129190, 127886, 129262, 128798, 129126, 128051, 129316, 128453, 128045, 128457, 129389, 128330, 128637, 128076, 127987, 128418, 127995, 128980, 129001, 128876, 128099, 128926, 128106, 129306, 127876, 128507, 129223, 128450, 128755, 129240, 128614, 128443, 128624, 128263, 128074, 128421, 128264, 129097, 128728, 128721, 128539, 129276, 129281, 128623, 129339, 128367, 128220, 128875, 130168, 128018, 128096, 129404, 129204, 127983, 129246, 128934, 128138, 128944, 128265, 128701, 128960, 128162, 129107, 128574, 129180, 128259, 127884, 128133, 129082, 127981, 128310, 129296, 128739, 128281, 128211, 128277, 127892, 128381, 129143, 129145, 128762, 128928, 128314, 129021, 128949]"
128497,"[129255, 128021, 128579, 128475, 128588, 127970, 128127, 128659, 128568, 128742, 129243, 128819, 129166, 128006, 128909, 128826, 129174, 128738, 129286, 129287, 128573, 128283, 128124, 129387, 128250, 128408, 129237, 128729, 129432, 127950, 129388, 129124, 128902, 129397, 129311, 129334, 129411, 128701, 128467, 129079, 128781, 129265, 128049, 128354, 129385, 128544, 128197, 128938, 128695, 127909, 129074, 129355, 129272, 128982, 128348, 128630, 128658, 128929, 128190, 129351, 127993, 128119, 129258, 129343, 128660, 128244, 128559, 128359, 129412, 128732, 129414, 128011, 128465, 128289, 128476, 128979, 129269, 128951, 128256, 129486, 128590, 129319, 128432, 129132, 128921, 128001, 128146, 129260, 128675, 128041, 128644, 128791, 129244, 129016, 129400, 127858, 129338, 128576, 128422, 128995]"
128499,"[128745, 128995, 128576, 128694, 128022, 128152, 128003, 128894, 129159, 128883, 128796, 129090, 128033, 129026, 128951, 129313, 129237, 128487, 129175, 128977, 128156, 128573, 128988, 128266, 128935, 129421, 128008, 129382, 128458, 128237, 129099, 128615, 129065, 127903, 128978, 128525, 128352, 128599, 128449, 128693, 129256, 128805, 128710, 129076, 129242, 128179, 129886, 128848, 129089, 127973, 128311, 128095, 127921, 128318, 129141, 128695, 128348, 128677, 128015, 128595, 129410, 129108, 128973, 128256, 128038, 128588, 129267, 128616, 128895, 128460, 128334, 129036, 128253, 128127, 128761, 128961, 128100, 129258, 128619, 128632, 128900, 128826, 128105, 128812, 128733, 128293, 129132, 128230, 127993, 128902, 129034, 128728, 128391, 128771, 128517, 128316, 128446, 129081, 128254, 129296]"
128500,"[128422, 129246, 128328, 128564, 129155, 128841, 129334, 128916, 128245, 128324, 128738, 128235, 129161, 128252, 128909, 128407, 129296, 127884, 129414, 128618, 128631, 128397, 129432, 128124, 128620, 128220, 129301, 128660, 128466, 128826, 128577, 128747, 128968, 128960, 129223, 129076, 129386, 128312, 127906, 128203, 128791, 128782, 129079, 127873, 128902, 128335, 129119, 128155, 128345, 127943, 128420, 129269, 129235, 128928, 129420, 128604, 128781, 128951, 128720, 128760, 128824, 129272, 129286, 128550, 128926, 128817, 128587, 128647, 128156, 129175, 129057, 129090, 128072, 128729, 129237, 128750, 129324, 128748, 129311, 128539, 129399, 129356, 128933, 129366, 128432, 128259, 127970, 129352, 128695, 129388, 128169, 128905, 129262, 128330, 128180, 128925, 128310, 128485, 129390, 128919]"
128502,"[128354, 128738, 129286, 129380, 128938, 129311, 127950, 129079, 128467, 129342, 128272, 129074, 127909, 128830, 129272, 129385, 127861, 127970, 128729, 128119, 129334, 129411, 128258, 128969, 129124, 128742, 129383, 128701, 129273, 128618, 128791, 129387, 128256, 129255, 129315, 128001, 129352, 128776, 129130, 129343, 128781, 129397, 128352, 128826, 129287, 127993, 128909, 129414, 128919, 129319, 129377, 129324, 128645, 129258, 128203, 128021, 127873, 129299, 129400, 128933, 129152, 129486, 128227, 129237, 128124, 127871, 128921, 129388, 128905, 128417, 127943, 128819, 128173, 128961, 128432, 128902, 129033, 128951, 128982, 129269, 129399, 128979, 129333, 128422, 128916, 128939, 129169, 129217, 128318, 128033, 128049, 129244, 128402, 129035, 128752, 128733, 129016, 128695, 128782, 129394]"
128504,"[128826, 128902, 127957, 128550, 128738, 128048, 128968, 128921, 129175, 129414, 129299, 129334, 129394, 129244, 129407, 128220, 128752, 129272, 128675, 128324, 128709, 127950, 129135, 128909, 129296, 129397, 128467, 128782, 128422, 129295, 128001, 128926, 128951, 129393, 129315, 129237, 129399, 128124, 128754, 128407, 127998, 128466, 128141, 128880, 129432, 129365, 128979, 128049, 128252, 128720, 128485, 128544, 129145, 128402, 129286, 129201, 129231, 128701, 128245, 129343, 128760, 129352, 128742, 128750, 128587, 128041, 128253, 129132, 129486, 127980, 129324, 129279, 128397, 128190, 127962, 129079, 128604, 127867, 128660, 128316, 129077, 128791, 129356, 129268, 128259, 129101, 128216, 127862, 128033, 128988, 128431, 128368, 128310, 129385, 128432, 129311, 129016, 129178, 128797, 128199]"
128505,"[128467, 127871, 129380, 129343, 128005, 128417, 128709, 128645, 129400, 129397, 128921, 127950, 128938, 128559, 127861, 129387, 128742, 127909, 129394, 129412, 129287, 129311, 128001, 128909, 128120, 128456, 128729, 127862, 128969, 128124, 129299, 128988, 128256, 129369, 129357, 129272, 128048, 128961, 127951, 128927, 129486, 129411, 129124, 128830, 129231, 129886, 129146, 128033, 128951, 129258, 129132, 129324, 129399, 129409, 128675, 129414, 128432, 128190, 128826, 128693, 128354, 127970, 127880, 128428, 129355, 128258, 129342, 129383, 128368, 128738, 127998, 128701, 129074, 128903, 127867, 129237, 129273, 129407, 129293, 129108, 129085, 129244, 128319, 128253, 128854, 129079, 129175, 129377, 128237, 129396, 128017, 128422, 128710, 129393, 128902, 128465, 129385, 129421, 128776, 129352]"
128506,"[128649, 128133, 127884, 129082, 129212, 128332, 128624, 128909, 128673, 128397, 129220, 128124, 129326, 128694, 129310, 128073, 128153, 128772, 128721, 127991, 128647, 129362, 128035, 129190, 128627, 128162, 128453, 128874, 129346, 128513, 129302, 128893, 128626, 128576, 129080, 127994, 129180, 127878, 129155, 128964, 128527, 128466, 127981, 128628, 129245, 128321, 128725, 128134, 128074, 129340, 127958, 129175, 128960, 129182, 129281, 129034, 128407, 129316, 128071, 128330, 128934, 127851, 128584, 127926, 128506, 128085, 128076, 129277, 127946, 128264, 128092, 128977, 127911, 129115, 129065, 128358, 129270, 129079, 129145, 129328, 128614, 129159, 128676, 129884, 128201, 128816, 127852, 127923, 128195, 128531, 129204, 128463, 128366, 127885, 128952, 128247, 128450, 128567, 128106, 128706]"
128508,"[128417, 129380, 127950, 127861, 128738, 128402, 128428, 129315, 127871, 128258, 129299, 127873, 128921, 128203, 129352, 127880, 128544, 127909, 129397, 128933, 128001, 128830, 129084, 129293, 129244, 128456, 129311, 129407, 128467, 128422, 129287, 129124, 128352, 129408, 129324, 128961, 128880, 129394, 128550, 128237, 128709, 128368, 128618, 128909, 129405, 127970, 129383, 129399, 128695, 129231, 129334, 128821, 129400, 128120, 128701, 128729, 128791, 128325, 128432, 128902, 128316, 128124, 129237, 128826, 129273, 129074, 129411, 128253, 128860, 129258, 127998, 128969, 129192, 128752, 128742, 129101, 128776, 128119, 129343, 129272, 129079, 127867, 129414, 128675, 129296, 127951, 129365, 128256, 128988, 129387, 128645, 128968, 128230, 128248, 128293, 128141, 128951, 128938, 127891, 128173]"
128509,"[129381, 128405, 128140, 127941, 129046, 128031, 128866, 128904, 128121, 128027, 127925, 127918, 128691, 129205, 129349, 128535, 128518, 128274, 128757, 128192, 129004, 128767, 128651, 128439, 127854, 128815, 128129, 128746, 128275, 129403, 128429, 128872, 128534, 127883, 128785, 129210, 129173, 128877, 128415, 128594, 129229, 128685, 129331, 128103, 129345, 129350, 129011, 128159, 128089, 128365, 128019, 128393, 128110, 128708, 128528, 127945, 127870, 128170, 128778, 128390, 128497, 129363, 128741, 129888, 129354, 128371, 128290, 129170, 129417, 128744, 128635, 129335, 128636, 129186, 128225, 128918, 128481, 128807, 128165, 128483, 128101, 128499, 128482, 129042, 127968, 127850, 129118, 128538, 129317, 128383, 129129, 128086, 129067, 128596, 128563, 128399, 127978, 128615, 128556, 128024]"
128510,"[129046, 127918, 129381, 128140, 128518, 127941, 128767, 128866, 128274, 128815, 128415, 128031, 127925, 129131, 129176, 128657, 127854, 129011, 127870, 128741, 128904, 128405, 128691, 128535, 128872, 128594, 128027, 128746, 128371, 128192, 128635, 128651, 128110, 128711, 128170, 128807, 128103, 128528, 129363, 128497, 128089, 128499, 129888, 129173, 128129, 129205, 128636, 128877, 129229, 128178, 129000, 129210, 128393, 128275, 128757, 128785, 129030, 129004, 129417, 129349, 128434, 128101, 129186, 128121, 128490, 128290, 128225, 128879, 129331, 128538, 129317, 128534, 128481, 127978, 128241, 128411, 129213, 128365, 129354, 128878, 129110, 128116, 129164, 128177, 129170, 128439, 128482, 128483, 127937, 128416, 129042, 128019, 129067, 129181, 128778, 128744, 127968, 127939, 128685, 128581]"
128511,"[129362, 128707, 128378, 129146, 128513, 128921, 128825, 127895, 129231, 128826, 127949, 128902, 127852, 127923, 128660, 129080, 128092, 128467, 129400, 128496, 128049, 129132, 128754, 128675, 128705, 128752, 129215, 127904, 127971, 128669, 128750, 128124, 128526, 128190, 128909, 128898, 128091, 128721, 128183, 128333, 129175, 128549, 128966, 129387, 128005, 128253, 128041, 128604, 129394, 128951, 129296, 128319, 128380, 129355, 128673, 128806, 127929, 129251, 129343, 128982, 128550, 129057, 128397, 129178, 128748, 129393, 128301, 127960, 129412, 128150, 128414, 128813, 129279, 128955, 129407, 129299, 128006, 128483, 129077, 127948, 129297, 128922, 128133, 129109, 128860, 127873, 129235, 129408, 128033, 129135, 128964, 128709, 128742, 128805, 128240, 129311, 129134, 128422, 128120, 127851]"
128512,"[129312, 129200, 128500, 128498, 127913, 128614, 129216, 127987, 128802, 127892, 129224, 129156, 128306, 128206, 128755, 129209, 129126, 130353, 128627, 129270, 128470, 129028, 127912, 128071, 129303, 128463, 129279, 127922, 128886, 128186, 128270, 127858, 128820, 129120, 127914, 129306, 128582, 127953, 128409, 127861, 128749, 129212, 128252, 128547, 127950, 129226, 128408, 129097, 128583, 128379, 128661, 128067, 128421, 129178, 129014, 128292, 128876, 129104, 128687, 129082, 129081, 129136, 128560, 128155, 128673, 128798, 128176, 128791, 128294, 127906, 129220, 128764, 128784, 128689, 128126, 129128, 127962, 128226, 127867, 128325, 129337, 129346, 128138, 128637, 127981, 128521, 128667, 128846, 128829, 128443, 128025, 128380, 129155, 128584, 128125, 129240, 128892, 129365, 128539, 129027]"
128513,"[127943, 129108, 128961, 127909, 128352, 128830, 128921, 128141, 128826, 128120, 129237, 129343, 128368, 128048, 128797, 128817, 127998, 129201, 127921, 128902, 128001, 128880, 128577, 128173, 129421, 128417, 129175, 128033, 128397, 128754, 128951, 128258, 129258, 128922, 128485, 127950, 129380, 127980, 128738, 128353, 128386, 128748, 128220, 128935, 128504, 128938, 129124, 129244, 128587, 128909, 129334, 128821, 129409, 128422, 128256, 127970, 128576, 129293, 128169, 127852, 127923, 129090, 128237, 129101, 128729, 129231, 128467, 127958, 128465, 129003, 128973, 128266, 128894, 128432, 128760, 129286, 129385, 129081, 129390, 128693, 128710, 128526, 128844, 128124, 129299, 128253, 128610, 128969, 128311, 129033, 128309, 128200, 128988, 128701, 129407, 128848, 129308, 127862, 129256, 129400]"
128514,"[129097, 128627, 129305, 129048, 128421, 128138, 128453, 128450, 128673, 129270, 128761, 128223, 129082, 128932, 128288, 128270, 127994, 128798, 128676, 128666, 128695, 128162, 128713, 128624, 127987, 128623, 129389, 128408, 128604, 128187, 128909, 128051, 128011, 129279, 129190, 129351, 129198, 128846, 127852, 127923, 128722, 128647, 130061, 128220, 129277, 129212, 128114, 128298, 128379, 128124, 128329, 128250, 128380, 127929, 129316, 128321, 127995, 129114, 128035, 128045, 128283, 128095, 129096, 129336, 128892, 129001, 128438, 129240, 128658, 129027, 128614, 129306, 127985, 128755, 127875, 129126, 128462, 128721, 127876, 129115, 128583, 128198, 128503, 128671, 129223, 129255, 128620, 128201, 128074, 128524, 129134, 128573, 129107, 128773, 128267, 128337, 129028, 129014, 128076, 128362]"
128515,"[129339, 128076, 128676, 128647, 129219, 128073, 128728, 128361, 128074, 128284, 129220, 127886, 128285, 128106, 128786, 128964, 128010, 128798, 129404, 127995, 129126, 128953, 128624, 128623, 128044, 129277, 127994, 128450, 128139, 129107, 128322, 128281, 128507, 127916, 129296, 128330, 128096, 128297, 127884, 129027, 127875, 128265, 129045, 127863, 128975, 128075, 128627, 127985, 129240, 128198, 128201, 128367, 129204, 128321, 129305, 128914, 129279, 129145, 128673, 129075, 127926, 128381, 128864, 129262, 128513, 129402, 128310, 128407, 128919, 128648, 128259, 128328, 129362, 128503, 128750, 128524, 129297, 128505, 128909, 129153, 128883, 128842, 128124, 128852, 128971, 129280, 129155, 128453, 128604, 127892, 127987, 129021, 129346, 128333, 129316, 128409, 128926, 129198, 128875, 128839]"
128517,"[128285, 129339, 128010, 128044, 127863, 128914, 127886, 128548, 128971, 127916, 127926, 128267, 129395, 128073, 128076, 129107, 128728, 129096, 128322, 129027, 128409, 127875, 128020, 127985, 128842, 128501, 129219, 128647, 128675, 128839, 129330, 130353, 128975, 128558, 129398, 128333, 129402, 128160, 128828, 128883, 128293, 128852, 128330, 129179, 129075, 129158, 128354, 129153, 129240, 128096, 128317, 128361, 128827, 128747, 128064, 127881, 129412, 129090, 128230, 129165, 128281, 129218, 129296, 128381, 129970, 127879, 129397, 129272, 128106, 128676, 128013, 128645, 127950, 128791, 128953, 128141, 128715, 129045, 128550, 129404, 128696, 128919, 128750, 128479, 128667, 128030, 128068, 128464, 128751, 129242, 128742, 128938, 129364, 128619, 128864, 128895, 128198, 128233, 129299, 129282]"
128518,"[128752, 129408, 129272, 128467, 129411, 128141, 129179, 128742, 129311, 128709, 129146, 128049, 127950, 129355, 129970, 128933, 128921, 128705, 128706, 128200, 128938, 128791, 129299, 128544, 127880, 128826, 129366, 127861, 129397, 128330, 129273, 127891, 129399, 128902, 129412, 128951, 128883, 129107, 129051, 129419, 128052, 129330, 129392, 129383, 129320, 129394, 128753, 128354, 128281, 129339, 127926, 128106, 127952, 128547, 129365, 127887, 128645, 128388, 128618, 129203, 128797, 128530, 129393, 128776, 128252, 128675, 129287, 129231, 129109, 129385, 128701, 127951, 128604, 128926, 128422, 128456, 128214, 129296, 127898, 129135, 128357, 129368, 128905, 129369, 128085, 128409, 128397, 128927, 128550, 128903, 129124, 129409, 128738, 129244, 128325, 129140, 128013, 129400, 129364, 128600]"
128520,"[128420, 128577, 128235, 128368, 128760, 129343, 129414, 128312, 128072, 128041, 128043, 128622, 128748, 128465, 128860, 128925, 128826, 129175, 128909, 128754, 129334, 129033, 128048, 128124, 128033, 128675, 127986, 128328, 128422, 128485, 129400, 129324, 128725, 129387, 128190, 128550, 129407, 128729, 129079, 129201, 128576, 129178, 129101, 128495, 128345, 129394, 129287, 129315, 129237, 128921, 129390, 128397, 129057, 128526, 127942, 128951, 129432, 128309, 128817, 129268, 128938, 128902, 128169, 128960, 129311, 127958, 129295, 128935, 128961, 129397, 128908, 128466, 129231, 129279, 128034, 128001, 128968, 129080, 128833, 127980, 128220, 127873, 127906, 129256, 128844, 129409, 128791, 128343, 129421, 128407, 129393, 129313, 129385, 128693, 128964, 129112, 128434, 129299, 128738, 128060]"
128521,"[128015, 129159, 129237, 128048, 128460, 128894, 128977, 127939, 128311, 128319, 129313, 128447, 128541, 129413, 128033, 129256, 128122, 128434, 129258, 128935, 129327, 129099, 128988, 128693, 129421, 128080, 129132, 128482, 128534, 128224, 128014, 128760, 128677, 128533, 128156, 128831, 128172, 128375, 129141, 127899, 129175, 128850, 128343, 128710, 128616, 127998, 129247, 129051, 128978, 128577, 128257, 128169, 128968, 129186, 127862, 129382, 128854, 128370, 128022, 128599, 128043, 128553, 128615, 128563, 128646, 128316, 128368, 128778, 128024, 128880, 128961, 128576, 129108, 128606, 129009, 129486, 128796, 128215, 128110, 127942, 129034, 128422, 129232, 127962, 129397, 128098, 128488, 128771, 129264, 128387, 128745, 128206, 127950, 128650, 128585, 129164, 129101, 128550, 128538, 129334]"
128523,"[128597, 129353, 128589, 128382, 129232, 128404, 128024, 128385, 128563, 128015, 128238, 128384, 128708, 128967, 129307, 127853, 128061, 128156, 128662, 128447, 127939, 127967, 128460, 128596, 128086, 127936, 127979, 128811, 128030, 129424, 128898, 128740, 129284, 128474, 128679, 129382, 128319, 128350, 128482, 128796, 128710, 129345, 127954, 128799, 129390, 129170, 128995, 128822, 128693, 128152, 128326, 128033, 129387, 129308, 128486, 128947, 128745, 128615, 128894, 128621, 127860, 128825, 128218, 128813, 128778, 128484, 128719, 128736, 128412, 128593, 128159, 128166, 129061, 128872, 128422, 129421, 129151, 128517, 129328, 129092, 128943, 128483, 128575, 128951, 127874, 129025, 128312, 128031, 128287, 129099, 129375, 128871, 128760, 128266, 129118, 127854, 129108, 129335, 128495, 128824]"
