aid	deepl_title
133129	Can Frei.Wild perform in Flensburg? Case for the court
133130	Death penalty for gays in Brunei - Clooney protests
133131	US president mocks his opponents after Mueller report
133132	Volker Schlöndorff: The world still needs Merkel
133133	One-family house in Ratingen uninhabitable after roof truss fire
133134	Hoeneß wanted to spare Löw hullabaloo
133135	"""I'm already playing for a big club, after all""."
133136	Heat summer has taken its toll on Cologne's city forest
133137	"Trump lets himself be celebrated: ""I'm president and they're not"""
133139	New rules on packaging recycling take effect
133140	Last attempt for Heynen: Volleyball champion as a farewell?
133141	Demand for lifting of driving ban: CDU and FDP fail
133143	Warning strike paralyzes Berlin transport services on Monday
133144	Nicolas Cage wants marriage annulled after four days
133145	"""People would rather have crocuses now than snow""."
133146	Nicolas Cage wants to end marriage after only four days
133147	Cross-country skiers Ringwald, Böhler & Schicho end careers
133148	"Three high-profile Oscar winners for ""Macbeth"""
133149	Replacement for 1000-year-old oak planted in Wahner Heath
133150	Schleiden forest owners plan alternative
133151	Altenberg Cathedral adorns 0 euro banknote
133152	Greens complain about poor condition of trees on Lindenstraße
133153	Manforter Edeka closes
133154	Golden Camera: Which celebrities are expected in Berlin
133155	"SPD asks minor question about ""Laschet picture book"
133156	Bauhof rebuilds gravel beds in Lohmar
133157	Motorcyclist seriously injured in collision with van
133158	Fear of spiders slows down greening in Cologne
133159	Fellow inmate beaten up in Ossendorf prison
133160	Fake vs. real number 9: striker duel Werner vs. Selke
133161	"Haller on transfer rumors: ""Rather a laughing matter for us""."
133162	Wildlife rangers rescue six elephant cubs from mud
133163	Now Dutch company burns corpses
133164	Altercation on playground: person seriously injured
133165	Car crashes head-on into school bus near Hanover
133166	Concrete, oil and lactic acid from carbon dioxide
133167	Three arrested after stabbing at large again
133168	Car gets trapped between traffic lights and KVB train
133169	Soccer clubs can share costs of police operations
133170	Sundaach active moves children and seniors
133171	"""Melting point"" seduces the people of Cologne with ice cream and macarons"
133172	Major construction site in Hellenthal from April 1
133173	Do you know these beautiful parks and green spaces in Bonn?
133174	The war photographer who didn't want to be one
133176	Pay special attention to battery when buying used e-cars
133177	Film director Agnès Varda died
133178	Outdoor specialists for the kindergartens
133179	Police observed suspects for a long time
133180	20-year-old hit by ICE train: Were the headphones to blame?
133181	Former cosmonaut Valery Bykovsky has died
133182	Lung doctor warns of strong pollen count in Leverkusen
133183	Bayer's reputation suffers with every defeat
133184	"What unites the vacationers of the ""Viking Sky"" and the migrants in the Mediterranean Sea"
133186	Survey shows which time Germans prefer
133187	German handball players in top line-up against Poland
133189	Lidl sells 'defective' food at scofflaw prices
133190	Zebra escapes and is shot by own owner
133191	More than 300,000 old VW diesels exchanged
133192	Committee releases money for artificial turf in Bachem
133193	How the center of Cologne-Chorweiler is to become more livable
133194	Trial about bomb and murder plot: appeals rejected
133195	What places in the house really need spring cleaning
133196	Beginning talks about the staff and opportunities for advancement
133197	Eintracht captain Abraham fit again - Gacinovic questionable
133198	Mystery of washed up Garfield phones in Brittany solved
133201	Aachener Straße to remain two lanes despite express bus route
133202	Confusion: Van Barneveld rescinds resignation again
133204	Only a few retailers at online workshop in Euskirchen
133205	Police catch suspected serial burglar in Mülheim
133208	Kevin Großkreutz allegedly hit teammates after bankruptcy
133209	Drugstore recalls popular baby formula
133210	"District politicians say ""yes"" to new parking lot"
133212	Cologne court overturns driving ban for bridge offenders
133213	"""We have 400 million euros for acquisitions""."
133214	Norway plans broadcasting fee revolution
133215	Police stop illegal car racing on A4 motorway
133216	Eifler company Schoeller cuts jobs
133217	How to get the seat you want - at no extra charge at all
133218	5 Rhineland round trips on spring weekend
133220	Portugal is now located on Ehrenstraße
133221	AfD asks for most frequent names of stabbers - and may be surprised
133222	Private school may reject child of AfD politician
133223	800 pupils demonstrate in Weilerswist for the climate
133224	Floater discovered in Norderelbe
133225	"Social project ""Fundus"" in Overath ends after 20 years"
133226	"Schalke board member: ""Stevens acts like a medicine""."
133227	Uber acquires ride-sharing service Careem
133228	Fast Internet on about 60 kilometers in Waldbröl
133229	130 musicians play live to the Harry Potter film
133230	Anyone who does not object should be an organ donor in the future
133232	Pedophile recidivist in Cologne sentenced to three years in prison
133234	Plastics Initiative Oberberg celebrates its tenth anniversary
133235	Alexander Wehrle sees state intervention in competition
133236	Fancy some sweets from Cologne? A test for breaking the fast
133237	Fake Pope: John Malkovich confuses pilgrims in Rome
133238	Coach Kaczmarek would be happy about Viktoria promotion
133239	"""We want to promote sports for all"""
133240	Student and senior at the top of the podium
133241	She should be back on the Rhine by Easter at the latest
133243	DFB Vice President: Tickets could become more expensive after Leipzig ruling
133244	St. Pauli 0:0 against MSV - lucky draw for Heidenheim
133245	Trump sets new ultimatum
133246	Pensioner threatens roommate with gun in bathroom
133247	Alternative practitioner alleged to have killed cancer patient with overdose
133248	Messi counters criticism of performances for national team
133249	Now it comes to the showdown against Ingolstadt on Sunday
133250	Mueller report to be made public in mid-April
133252	Hoffenheim comes closer to EL ranks with win over Leverkusen
133253	Bayer Leverkusen concedes next setback
133254	Defending champion Munich in semifinal against Mannheim
133255	Hoffenheim defeats Leverkusen and gets closer
133256	Havertz without brilliant ideas, Tah scary
133258	The audience is divided
133259	Between life and fiction
133261	Sing along to the last row
133262	Street crime: Hesse takes part in security day
133263	Pauline and Jana Marie Gropp remain on course for success
133265	Paula - My life should be a celebration
133266	The right time to train
133267	The poet and women
133269	Kramp-Karrenbauer welcomes compromise on arms export ban
133270	How the wind power project on the A4 affects Reichshof
133271	"""Goal steal"": Kramaric crowns himself in Hoffenheim win"
133272	Curator wants to weave carpet for Roncalliplatz in Cologne
133273	Chester helps children of the Goetheschule in Wesselingen
133274	When Joachim Deckarm's life changed abruptly
133275	Cyclist hit by truck while turning and dies
133276	Action day in Euskirchen to attract almost 2000 visitors
133277	Project manager to save the City
133279	More plants in the city are too expensive for politicians
133280	Gladbach school principal interviewed on solidarity contribution
133281	Possible calculation error in the trial against Hürth company
133282	Burger King will soon sell its fast food at the gas station
133283	Parliament in London seeks way out of Brexit dilemma
133284	Clubs and politics have failed when it comes to security
133285	Climate demos: different consequences for students
133286	Future of the ILA air show is open
133287	"Rita Wilson immortalized on ""Walk of Fame"
133288	Savings program at Daimler: focus on administration
133289	Cologne police stop drunk speeder after accident
133290	New plan will soon make the air in Cologne cleaner
133291	What is in store for residents in Engelskirchen?
133292	Fire at the campsite at the Bruchertal dam
133293	Election of Bundestag vice president: AfD expects success
133294	Thousands of Palestinians gather for protests at border
133295	Hütter: Players are also allowed to laugh at me sometimes
133296	Suspected terrorists: Ten suspected Islamists arrested
