aid,similarity_baseline
128537,"[128417, 128821, 129217, 127880, 129244, 128422, 127887, 129299, 128120, 127998, 128237, 127950, 128141, 129405, 127871, 129383, 128938, 127861, 128961, 128947, 128368, 129380, 128709, 129231, 128248, 128826, 127867, 128776, 128467, 127951, 128951, 128854, 128456, 128550, 128119, 129084, 129399, 128738, 128933, 129016, 129293, 129397, 128595, 128258, 128001, 129169, 129101, 128752, 129394, 129320, 128544, 128325, 129311, 128432, 129377, 129400, 129287, 129733, 128216, 128431, 129203, 128902, 129108, 128729, 128848, 129258, 128126, 129051, 128260, 128653, 128033, 129371, 128675, 129368, 129256, 128890, 129392, 129369, 128050, 128253, 128822, 128492, 129286, 128895, 128199, 128824, 128988, 128830, 129272, 129237, 129273, 128428, 129378, 128742, 128256, 127862, 129408, 129132, 127909, 129343]"
128538,"[128590, 128183, 128549, 128005, 128006, 128825, 128102, 129132, 128378, 127895, 128090, 127960, 128805, 128888, 128797, 128496, 128214, 127979, 128898, 128813, 128707, 128432, 129333, 129080, 129019, 128745, 128190, 128699, 128351, 130688, 129255, 129358, 129496, 128227, 128619, 129412, 129380, 128289, 128523, 129299, 128319, 127873, 128572, 129077, 129146, 128995, 128630, 128150, 129486, 127891, 127938, 128853, 128191, 128652, 128475, 127904, 128230, 128982, 129284, 128293, 129051, 128810, 128252, 128937, 128318, 128754, 128472, 128467, 128544, 129362, 128253, 128404, 129175, 129387, 128966, 129261, 128894, 127992, 128568, 128968, 129066, 128313, 128550, 128589, 128238, 129400, 129432, 129231, 128603, 128669, 129410, 128152, 128959, 127949, 128611, 128049, 129074, 128796, 129105, 128831]"
128539,"[129277, 128750, 129420, 128217, 128827, 128330, 129402, 129161, 128604, 128747, 128926, 129362, 129001, 128414, 128527, 128076, 129116, 128073, 128620, 128277, 128633, 128934, 128505, 129276, 128960, 128722, 128513, 129175, 127981, 128322, 128198, 128464, 128450, 128133, 128919, 129404, 128647, 128201, 128762, 129045, 128660, 128631, 129037, 128264, 129285, 127851, 128623, 129262, 129190, 128507, 129091, 128721, 128062, 128045, 127994, 127995, 129246, 128124, 128263, 128378, 129212, 128786, 128220, 128993, 129240, 128905, 128566, 127926, 128806, 128134, 129100, 128909, 128324, 128438, 128049, 129052, 128705, 128627, 128053, 128388, 128973, 128587, 128504, 128421, 128253, 128676, 128281, 128334, 128549, 128018, 129076, 128624, 128091, 128362, 128539, 128386, 128092, 129223, 130688, 129297]"
128540,"[128247, 127895, 129251, 128459, 127979, 128065, 128056, 128328, 128526, 128422, 129231, 129390, 129019, 128951, 128705, 128513, 128696, 129195, 128689, 128086, 129297, 128506, 129080, 128699, 128981, 128279, 128345, 128974, 128315, 128504, 128200, 128095, 128092, 129192, 128352, 129060, 128549, 128380, 128438, 129299, 129198, 127971, 128846, 128091, 128972, 128760, 128750, 128824, 128243, 129430, 127988, 128969, 128707, 128240, 129288, 128384, 128300, 128309, 128319, 127915, 128122, 128902, 128238, 128955, 128455, 129108, 128410, 128676, 129032, 129081, 128772, 128586, 128675, 128589, 128995, 129092, 128710, 128046, 128253, 129017, 128563, 128966, 129112, 128805, 128952, 127943, 128030, 128527, 128256, 129233, 129232, 129285, 128578, 128960, 129420, 128173, 128002, 128813, 128484, 128745]"
128541,"[128353, 128751, 129065, 129034, 128615, 127904, 128332, 128977, 129242, 128351, 129294, 128404, 128323, 127860, 127962, 129150, 128883, 128445, 128797, 128810, 128303, 128487, 128900, 129005, 128952, 127912, 129081, 127862, 128992, 127903, 128778, 128286, 128125, 128888, 127976, 127882, 128693, 128699, 128400, 128850, 128533, 128338, 128311, 129009, 128387, 128295, 128805, 128101, 128316, 128772, 127890, 127938, 129328, 128764, 128873, 128936, 129099, 128372, 128828, 127913, 128165, 128954, 128441, 128242, 128426, 128347, 128525, 127850, 128271, 127973, 128152, 128454, 128857, 128164, 128537, 129061, 128177, 128871, 128348, 128434, 129268, 128383, 128775, 128523, 128684, 129191, 127982, 128449, 128482, 128370, 128285, 128121, 129036, 129337, 128670, 128914, 129196, 128965, 128238, 128822]"
128542,"[128056, 129221, 128184, 128788, 128600, 128540, 128418, 128768, 129081, 128763, 129238, 128280, 128286, 128303, 129112, 128473, 129032, 129080, 128030, 127915, 128861, 129015, 127882, 128525, 129111, 128372, 128139, 128182, 128997, 128236, 128307, 128002, 127974, 128252, 129228, 128469, 128277, 129208, 127857, 128856, 128255, 128764, 127963, 128505, 128092, 129211, 128084, 128954, 128459, 127912, 128676, 128294, 128066, 127949, 128345, 128445, 128106, 129103, 128808, 128526, 129193, 128278, 127983, 128507, 127927, 127976, 129116, 129010, 128328, 128907, 128395, 128259, 129009, 128689, 128036, 129297, 129360, 128310, 128223, 129233, 128455, 128843, 128387, 128464, 128728, 128584, 129276, 128523, 127850, 127913, 127979, 129281, 129366, 129105, 128602, 128972, 127855, 128175, 128137, 129145]"
128545,"[128993, 128721, 128667, 128464, 129234, 128747, 129281, 128053, 128376, 127981, 128195, 128052, 128505, 128433, 128330, 128627, 129277, 129187, 128954, 128418, 128018, 129093, 129221, 129031, 128264, 128500, 128457, 129302, 128706, 128217, 128042, 129248, 129097, 128045, 129362, 129076, 128676, 128263, 128926, 129190, 128602, 128381, 128109, 129116, 128540, 129143, 129365, 128694, 128814, 128389, 127972, 127946, 129048, 128513, 128798, 129090, 127881, 128012, 127980, 128617, 129001, 128076, 129210, 128582, 129420, 128633, 128762, 128322, 129305, 128980, 129172, 128084, 128280, 128574, 128133, 129193, 129111, 128092, 128325, 129180, 129047, 128099, 128624, 128671, 128539, 128455, 129306, 128328, 129276, 129100, 128625, 128414, 128784, 128134, 128895, 130688, 129389, 127971, 128160, 128725]"
128546,"[128746, 127854, 128416, 127925, 128646, 128383, 128691, 129381, 128878, 127870, 128003, 129151, 129205, 128651, 127918, 128999, 129046, 129131, 129176, 128225, 127968, 128823, 128027, 129350, 128879, 128024, 129354, 128365, 128159, 129108, 128405, 128815, 129340, 127941, 129016, 129042, 128165, 128276, 128112, 128390, 128145, 128019, 128615, 129078, 127978, 129345, 128596, 128778, 128535, 128275, 129292, 128757, 128290, 128981, 128415, 129229, 128339, 128741, 129232, 129099, 128140, 128022, 129207, 129011, 128103, 128313, 128497, 128371, 128429, 129308, 128128, 128995, 128434, 128481, 129888, 129025, 128274, 128947, 128260, 128474, 128518, 128534, 128304, 129403, 128483, 129267, 128594, 128872, 129210, 128101, 128490, 128745, 128411, 128116, 128241, 129067, 128685, 128129, 127951, 128399]"
128547,"[128615, 127978, 128616, 128370, 128691, 128460, 128651, 128741, 127925, 128936, 129378, 128490, 128434, 127854, 128101, 128746, 129354, 127870, 129340, 129065, 128871, 128128, 128778, 128112, 128022, 128482, 129067, 127860, 129141, 128878, 129403, 129042, 128290, 128172, 128375, 129099, 128415, 129108, 128178, 128024, 128383, 128148, 128710, 128883, 129292, 128646, 127968, 128642, 128031, 128440, 128311, 129205, 128365, 129308, 128596, 128110, 128708, 128164, 128471, 127939, 127977, 129186, 129242, 128275, 129011, 129025, 127937, 128390, 128635, 127918, 129375, 129331, 129259, 128371, 129313, 128815, 128812, 128165, 129421, 128015, 128116, 128894, 127967, 128740, 129207, 128891, 128478, 128533, 128449, 128594, 129345, 128595, 128850, 129034, 129310, 129381, 128593, 128224, 128650, 128121]"
128549,"[129277, 128762, 129001, 128539, 129240, 128960, 128330, 129276, 128604, 128755, 128875, 128721, 129389, 128993, 128722, 128926, 129404, 129068, 129126, 129305, 129306, 129091, 128749, 128418, 129302, 127995, 128297, 128096, 127987, 129190, 128462, 128620, 128263, 128623, 128627, 128076, 128791, 128500, 129037, 128614, 128975, 128085, 129045, 128909, 129107, 128124, 129352, 128464, 128329, 129097, 129316, 128198, 128053, 129279, 128582, 129413, 129212, 129079, 128211, 128045, 130688, 128980, 128725, 129402, 129420, 128798, 128138, 128421, 128167, 128264, 129351, 128051, 129161, 128625, 128223, 129116, 129324, 128160, 128073, 128742, 128634, 129411, 128876, 128846, 128380, 129076, 128701, 128322, 129262, 129365, 128367, 129255, 128450, 128666, 127981, 129057, 128647, 128864, 128049, 128265]"
128550,"[128906, 128374, 127903, 128088, 128448, 127879, 129090, 128644, 128052, 128487, 128639, 128318, 128100, 128573, 128219, 128773, 128581, 128902, 128752, 129089, 128344, 128325, 128544, 128664, 128895, 127914, 129384, 127999, 128432, 129383, 128237, 129365, 128270, 128402, 128824, 128733, 129085, 128714, 128851, 128196, 129020, 128955, 128568, 128501, 129412, 129031, 127887, 129267, 128826, 128919, 129043, 129210, 128948, 129132, 128710, 128951, 129203, 129273, 128588, 128467, 129366, 128711, 127854, 128253, 128675, 128084, 128254, 128938, 128550, 128242, 129036, 128695, 128422, 128706, 128456, 128797, 128030, 128339, 128046, 128119, 128376, 128727, 128499, 129029, 129397, 128298, 128754, 128504, 129064, 128745, 128343, 128807, 128171, 127881, 129080, 129733, 127971, 128586, 128161, 128373]"
128551,"[128270, 129105, 127972, 128993, 129111, 128587, 128540, 128582, 128584, 128421, 128115, 128184, 128600, 128552, 128603, 128761, 127983, 129047, 129048, 129057, 128539, 128114, 128960, 128433, 129245, 127946, 129239, 128379, 128418, 128583, 128671, 129097, 127914, 128721, 128505, 128627, 128223, 128280, 128667, 128673, 129281, 128167, 128288, 129351, 127981, 128620, 128817, 128457, 127963, 128687, 128846, 129037, 128252, 129280, 128450, 128011, 128263, 128614, 128784, 128602, 129255, 128923, 128473, 128376, 129270, 128739, 128195, 129068, 128502, 128968, 127957, 127929, 128948, 128329, 129303, 128220, 128725, 128000, 128652, 129162, 129352, 128722, 128604, 129193, 128859, 128676, 129246, 128408, 127851, 129386, 129001, 127852, 127923, 128572, 129358, 129093, 129279, 128782, 128380, 129305]"
128552,"[129193, 128540, 128788, 128433, 128280, 127915, 129103, 128294, 128184, 129208, 128552, 127972, 129112, 128768, 129015, 129080, 128602, 128376, 128114, 129048, 128030, 128099, 129211, 128954, 128843, 129221, 128764, 128084, 127959, 129081, 128459, 128394, 129329, 128671, 128669, 128542, 127877, 127908, 129145, 127876, 128997, 128694, 128505, 127958, 127982, 129111, 129245, 128092, 128012, 128917, 128758, 129281, 128056, 128347, 128469, 128739, 129047, 127963, 129204, 128270, 128676, 128018, 128667, 128046, 128970, 128137, 127857, 127983, 128095, 128912, 128629, 128217, 128983, 128115, 128263, 128993, 128814, 128379, 128526, 128445, 129134, 128455, 128763, 129058, 127851, 128574, 128960, 128583, 129168, 128441, 128502, 128784, 128286, 127981, 129187, 127882, 129032, 128525, 128649, 129010]"
128553,"[128380, 129134, 129020, 128438, 127971, 128095, 128982, 128910, 128526, 128966, 128969, 128970, 128333, 128062, 128464, 127944, 128707, 128114, 129215, 128549, 129152, 128092, 127921, 128279, 128065, 128721, 127915, 129195, 129231, 128513, 129031, 128237, 129496, 128421, 128422, 127979, 128084, 128030, 128459, 129047, 129277, 128211, 128633, 127876, 128905, 127881, 128972, 128217, 128671, 128330, 129251, 128814, 128583, 129288, 128120, 128432, 128183, 128018, 128300, 129281, 128951, 128968, 128315, 128699, 128458, 128134, 127989, 128440, 128696, 128489, 128926, 129019, 128379, 129137, 128542, 129091, 127938, 128995, 129048, 129285, 128240, 128352, 128376, 128247, 128238, 129362, 128005, 128590, 128797, 128705, 128258, 128455, 127972, 128046, 128391, 130688, 128362, 128642, 128203, 128263]"
128554,"[128007, 129284, 129307, 128563, 128967, 129380, 129118, 128260, 128385, 129108, 129308, 128662, 129377, 128596, 128024, 128903, 128287, 128947, 129151, 129378, 127951, 128145, 128646, 129232, 128241, 128238, 129092, 128871, 129192, 128821, 128879, 129250, 128082, 129293, 128276, 128898, 127936, 128556, 128714, 128404, 129381, 128439, 128390, 129300, 128128, 128341, 128799, 128005, 128339, 128103, 128778, 128959, 127967, 128275, 129267, 127871, 128776, 128200, 129383, 129261, 128019, 128822, 128830, 128708, 128391, 128374, 128090, 128440, 128672, 128888, 128319, 129421, 128424, 129335, 129345, 128710, 128653, 128644, 129353, 128899, 128595, 128214, 128813, 128969, 129017, 129427, 128467, 129424, 129089, 128651, 129384, 128382, 127854, 128757, 129016, 129350, 128119, 128120, 128256, 128589]"
128555,"[128526, 128459, 127895, 128951, 128675, 128696, 129231, 128422, 128902, 129251, 129414, 127979, 129299, 128707, 128826, 128368, 128065, 128760, 128921, 129390, 127988, 129080, 128955, 128483, 128748, 128319, 128860, 128925, 129343, 128086, 129400, 127989, 128465, 129334, 127971, 129385, 128729, 128513, 128550, 129040, 128124, 128752, 127996, 128033, 128252, 128909, 129124, 128974, 128352, 129134, 129085, 129175, 128345, 129288, 128467, 128750, 129387, 128825, 129366, 128190, 128903, 128235, 129217, 129146, 128256, 128230, 129311, 128622, 129279, 128247, 129169, 129397, 128754, 129326, 128380, 128935, 128312, 127945, 128253, 128506, 128407, 127950, 128432, 129135, 129407, 129035, 129324, 128485, 129296, 128041, 129195, 127873, 129084, 128309, 128660, 128200, 128301, 128910, 128880, 129237]"
128557,"[127962, 128541, 127950, 128850, 128828, 129040, 128067, 128340, 129268, 128141, 129179, 128014, 128533, 128206, 128547, 128422, 129034, 128914, 128237, 129970, 129397, 129073, 128446, 129272, 128316, 128977, 129201, 129204, 129299, 129145, 129156, 128675, 127862, 128171, 129291, 128550, 129242, 129085, 129216, 129099, 128160, 129065, 128971, 128463, 129165, 129327, 128332, 128248, 128033, 128709, 129051, 128883, 127867, 128265, 129094, 128434, 128253, 129412, 128409, 128125, 129392, 127875, 128224, 128242, 128482, 127890, 128367, 129279, 127942, 128919, 128216, 128330, 128742, 129316, 128284, 129109, 128199, 129220, 129101, 128975, 129132, 128560, 128755, 128909, 128973, 128256, 128797, 128522, 127861, 128920, 128880, 128400, 127903, 129339, 128017, 128805, 128271, 128553, 129126, 128610]"
128559,"[128791, 128946, 128346, 129270, 128968, 129397, 129360, 128944, 129231, 128637, 128028, 128306, 128138, 129014, 129201, 128328, 128190, 129364, 128235, 129120, 128689, 129279, 127861, 128203, 129330, 128465, 128701, 128211, 127950, 128126, 128489, 129217, 128500, 128492, 129334, 128833, 128675, 128856, 128793, 129315, 129392, 127970, 128173, 129970, 129486, 128749, 129237, 128634, 128325, 128798, 128544, 128160, 129145, 128875, 129082, 128880, 128428, 129268, 129056, 127909, 128142, 129258, 128920, 128258, 129296, 128661, 129204, 127858, 128539, 128464, 128925, 129306, 128614, 128417, 128808, 128829, 129411, 129136, 128673, 128265, 128252, 129124, 128725, 129365, 128755, 129033, 127852, 127923, 129084, 128422, 129028, 128048, 129342, 129324, 127873, 128876, 127867, 129405, 129054, 128627]"
128560,"[128878, 127870, 128746, 129065, 129195, 127971, 129229, 128319, 127968, 128087, 128883, 128290, 128256, 127905, 128390, 128370, 128767, 128497, 129067, 128891, 128275, 128872, 128415, 128399, 128533, 128805, 129017, 128253, 129262, 128927, 128434, 128449, 128988, 128854, 128628, 128741, 129331, 128811, 129381, 128550, 128033, 127978, 128360, 127937, 129164, 128446, 128351, 128534, 128242, 127973, 128483, 128615, 128879, 129292, 129016, 129205, 129271, 128148, 129042, 128974, 128112, 128110, 128422, 129403, 128977, 129888, 128460, 127977, 129192, 127998, 128400, 129034, 127899, 129310, 128617, 128439, 128942, 129004, 129242, 129073, 128834, 128164, 128636, 128383, 128518, 128022, 128274, 128121, 128199, 128708, 128609, 128240, 128365, 129316, 128177, 128952, 129131, 129176, 128003, 128190]"
128561,"[129346, 128649, 128154, 129179, 129135, 127926, 129366, 128801, 127991, 128851, 129262, 128262, 128742, 129158, 128678, 127879, 129326, 128914, 129021, 129014, 129408, 128772, 128928, 127973, 128694, 128555, 128522, 129080, 128791, 128909, 128860, 128640, 128153, 128124, 128453, 129407, 129970, 129036, 128010, 128527, 128267, 128074, 128955, 128647, 128067, 128664, 128220, 128599, 129390, 128750, 128080, 129057, 128882, 129119, 128226, 129212, 127906, 128717, 129316, 128759, 129296, 129096, 129324, 128579, 128166, 128268, 128463, 127965, 128397, 129165, 128710, 128521, 128796, 128033, 128141, 128935, 127935, 128561, 127942, 128885, 128465, 127952, 129052, 128155, 128577, 129352, 128020, 129002, 129130, 129272, 128422, 128713, 129402, 128000, 128610, 128245, 128457, 127863, 129102, 129115]"
128562,"[128045, 129389, 128980, 128503, 128195, 129305, 128676, 128574, 128297, 128926, 129401, 128505, 129001, 128201, 129068, 129234, 128310, 129111, 128264, 128259, 129277, 128134, 128183, 128624, 128623, 129100, 129097, 129114, 128864, 128827, 128330, 128091, 128721, 129302, 127981, 128582, 129116, 128722, 128414, 128747, 128592, 129052, 127876, 129172, 129031, 128798, 128513, 128627, 127886, 128217, 128211, 129285, 128527, 128625, 129276, 128750, 127995, 129281, 127987, 129198, 129126, 127980, 128438, 128671, 129143, 129180, 128755, 128631, 129420, 128814, 128524, 129190, 128418, 129119, 128329, 129306, 128381, 127994, 128076, 129093, 127972, 129187, 127884, 128322, 129021, 129019, 128362, 129240, 128743, 128018, 129402, 128006, 128539, 128333, 128500, 128000, 128380, 128949, 129404, 129107]"
128563,"[128673, 129270, 127852, 127923, 129082, 128627, 128964, 129279, 128909, 128604, 130061, 128124, 128791, 128035, 128960, 129306, 128138, 127929, 129037, 128450, 128337, 129001, 128042, 128190, 129362, 128167, 128817, 129014, 129057, 129316, 128721, 128675, 129097, 128614, 128762, 129091, 128968, 128263, 128028, 129262, 128798, 127873, 128421, 128876, 129324, 128742, 128946, 128749, 128875, 129231, 128220, 129201, 128321, 127995, 128198, 128539, 129048, 128623, 129397, 128133, 128620, 128622, 128633, 128397, 129079, 127950, 129220, 129298, 128296, 128860, 129352, 128092, 128695, 128676, 128666, 129305, 129411, 129212, 129135, 129404, 128921, 127987, 128755, 128245, 128689, 129136, 128932, 128074, 128076, 127875, 128660, 129311, 128465, 128747, 129175, 129268, 129386, 128859, 129126, 127898]"
